sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel
TXN000427,2025-07-23,PROD0021,WH03,1,657.4,Wholesale
TXN000428,2025-07-23,PROD0101,WH01,3,335.07,Wholesale
TXN000429,2025-07-23,PROD0121,WH03,2,583.3,Online
TXN000430,2025-07-23,PROD0105,WH04,1,568.46,Online
TXN000431,2025-07-23,PROD0026,WH04,3,482.99,Retail
TXN000432,2025-07-23,PROD0105,WH05,1,568.46,Online
TXN000433,2025-07-23,PROD0010,WH05,2,198.25,Retail
TXN000434,2025-07-23,PROD0049,WH02,1,416.0,Online
TXN000435,2025-07-23,PROD0096,WH01,3,785.16,Retail
TXN000436,2025-07-23,PROD0061,WH05,10,35.05,Online
TXN000437,2025-07-23,PROD0077,WH01,3,732.06,Online
TXN000438,2025-07-23,PROD0075,WH04,2,736.06,Retail
TXN000439,2025-07-23,PROD0076,WH02,1,105.69,Retail
TXN000440,2025-07-24,PROD0031,WH04,2,159.65,Retail
TXN000441,2025-07-24,PROD0087,WH03,1,387.06,Online
TXN000442,2025-07-24,PROD0073,WH02,5,314.02,Online
TXN000443,2025-07-24,PROD0027,WH05,2,262.97,Online
TXN000444,2025-07-24,PROD0118,WH02,1,44.34,Wholesale
TXN000445,2025-07-24,PROD0069,WH02,2,279.79,Retail
TXN000446,2025-07-24,PROD0061,WH05,9,35.05,Online
TXN000447,2025-07-24,PROD0004,WH03,2,299.93,Retail
TXN000448,2025-07-24,PROD0001,WH05,1,400.23,Retail
TXN000449,2025-07-24,PROD0091,WH04,1,922.1,Retail
TXN000450,2025-07-24,PROD0014,WH04,1,206.63,Retail
TXN000451,2025-07-24,PROD0025,WH02,3,203.66,Retail
TXN000452,2025-07-24,PROD0064,WH02,3,563.89,Online
TXN000453,2025-07-24,PROD0048,WH02,4,468.79,Retail
TXN000454,2025-07-24,PROD0115,WH05,1,607.39,Online
TXN000455,2025-07-24,PROD0007,WH04,2,385.91,Retail
TXN000456,2025-07-24,PROD0110,WH04,2,84.13,Retail
TXN000457,2025-07-24,PROD0006,WH04,1,342.18,Online
TXN000458,2025-07-24,PROD0108,WH04,1,158.82,Wholesale
TXN000459,2025-07-24,PROD0008,WH04,6,40.03,Online
TXN000460,2025-07-24,PROD0124,WH05,2,391.84,Online
TXN000461,2025-07-24,PROD0027,WH04,3,262.97,Online
TXN000462,2025-07-24,PROD0079,WH01,1,698.45,Retail
TXN000463,2025-07-24,PROD0055,WH04,4,610.6,Online
TXN000464,2025-07-24,PROD0014,WH03,4,206.63,Wholesale
TXN000465,2025-07-24,PROD0123,WH02,1,458.85,Online
TXN000466,2025-07-24,PROD0069,WH04,3,279.79,Online
TXN000467,2025-07-24,PROD0069,WH01,2,279.79,Online
TXN000468,2025-07-24,PROD0014,WH05,1,206.63,Online
TXN000469,2025-07-24,PROD0067,WH05,1,272.24,Retail
TXN000470,2025-07-24,PROD0072,WH05,5,109.21,Online
TXN000471,2025-07-24,PROD0081,WH02,7,41.47,Online
TXN000472,2025-07-24,PROD0059,WH03,1,529.33,Wholesale
TXN000473,2025-07-24,PROD0070,WH05,1,291.98,Retail
TXN000474,2025-07-24,PROD0084,WH04,3,563.23,Online
TXN000475,2025-07-24,PROD0075,WH01,2,736.06,Online
TXN000476,2025-07-24,PROD0070,WH02,1,291.98,Wholesale
TXN000477,2025-07-24,PROD0047,WH02,2,539.17,Retail
TXN000478,2025-07-24,PROD0022,WH04,1,88.86,Online
TXN000479,2025-07-24,PROD0061,WH01,6,35.05,Online
TXN000480,2025-07-24,PROD0012,WH02,2,625.07,Retail
TXN000481,2025-07-24,PROD0090,WH04,1,890.04,Retail
TXN000482,2025-07-24,PROD0114,WH05,2,87.96,Online
TXN000483,2025-07-24,PROD0073,WH03,4,314.02,Retail
TXN000484,2025-07-24,PROD0024,WH05,2,237.44,Retail
TXN000485,2025-07-24,PROD0062,WH01,1,576.67,Retail
TXN000486,2025-07-24,PROD0036,WH01,5,222.07,Online
TXN000487,2025-07-24,PROD0023,WH01,2,718.07,Wholesale
TXN000488,2025-07-24,PROD0057,WH03,3,229.78,Retail
TXN000489,2025-07-24,PROD0064,WH05,2,563.89,Online
TXN000490,2025-07-24,PROD0062,WH02,1,576.67,Online
TXN000491,2025-07-24,PROD0015,WH04,1,414.86,Retail
TXN000492,2025-07-24,PROD0062,WH05,2,576.67,Online
TXN000493,2025-07-24,PROD0087,WH05,3,387.06,Retail
TXN000494,2025-07-24,PROD0121,WH04,2,583.3,Retail
TXN000495,2025-07-24,PROD0024,WH03,1,237.44,Online
TXN000496,2025-07-24,PROD0118,WH03,7,44.34,Retail
TXN000497,2025-07-24,PROD0084,WH03,1,563.23,Online
TXN000498,2025-07-24,PROD0002,WH01,1,766.66,Online
TXN000499,2025-07-24,PROD0085,WH01,1,350.45,Online
TXN000500,2025-07-24,PROD0062,WH04,1,576.67,Online
TXN000501,2025-07-24,PROD0010,WH04,4,198.25,Online
TXN000502,2025-07-24,PROD0095,WH01,2,226.49,Retail
TXN000503,2025-07-24,PROD0079,WH05,2,698.45,Online
TXN000504,2025-07-24,PROD0122,WH04,2,792.76,Retail
TXN000505,2025-07-24,PROD0087,WH05,1,387.06,Retail
TXN000506,2025-07-24,PROD0001,WH04,1,400.23,Online
TXN000507,2025-07-24,PROD0060,WH04,1,379.48,Online
TXN000508,2025-07-24,PROD0112,WH02,5,206.11,Wholesale
TXN000509,2025-07-24,PROD0126,WH04,1,543.44,Retail
TXN000510,2025-07-24,PROD0098,WH02,3,352.46,Wholesale
TXN000511,2025-07-24,PROD0074,WH02,1,522.27,Retail
TXN000512,2025-07-24,PROD0077,WH03,1,732.06,Online
TXN000513,2025-07-24,PROD0033,WH02,2,535.58,Retail
TXN000514,2025-07-24,PROD0060,WH05,4,379.48,Online
TXN000515,2025-07-24,PROD0073,WH01,1,314.02,Wholesale
TXN000516,2025-07-24,PROD0028,WH03,1,179.6,Retail
TXN000517,2025-07-24,PROD0031,WH02,2,159.65,Online
TXN000518,2025-07-24,PROD0112,WH02,2,206.11,Online
TXN000519,2025-07-24,PROD0095,WH01,4,226.49,Retail
TXN000520,2025-07-24,PROD0051,WH05,1,771.14,Retail
TXN000521,2025-07-24,PROD0127,WH05,1,815.22,Retail
TXN000522,2025-07-24,PROD0094,WH05,9,54.93,Retail
TXN000523,2025-07-24,PROD0035,WH03,1,224.81,Online
TXN000524,2025-07-24,PROD0010,WH01,1,198.25,Online
TXN000525,2025-07-24,PROD0076,WH05,1,105.69,Online
TXN000526,2025-07-24,PROD0044,WH05,17,10.47,Online
TXN000527,2025-07-24,PROD0094,WH04,11,54.93,Online
TXN000528,2025-07-24,PROD0065,WH02,1,431.82,Retail
TXN000529,2025-07-24,PROD0104,WH04,1,709.27,Wholesale
TXN000530,2025-07-24,PROD0003,WH04,6,92.84,Online
TXN000531,2025-07-24,PROD0050,WH01,2,506.94,Online
TXN000532,2025-07-24,PROD0116,WH05,1,362.75,Retail
TXN000533,2025-07-24,PROD0007,WH01,2,385.91,Online
TXN000534,2025-07-24,PROD0100,WH04,2,433.5,Online
TXN000535,2025-07-24,PROD0026,WH04,1,482.99,Online
TXN000536,2025-07-24,PROD0041,WH02,1,313.32,Online
TXN000537,2025-07-24,PROD0077,WH04,1,732.06,Wholesale
TXN000538,2025-07-24,PROD0102,WH05,1,196.25,Online
TXN000539,2025-07-24,PROD0030,WH01,1,307.89,Online
TXN000540,2025-07-24,PROD0005,WH05,1,170.46,Online
TXN000541,2025-07-24,PROD0016,WH04,3,113.06,Wholesale
TXN000542,2025-07-24,PROD0057,WH03,3,229.78,Online
TXN000543,2025-07-24,PROD0080,WH03,2,149.97,Retail
TXN000544,2025-07-24,PROD0029,WH05,1,216.16,Online
TXN000545,2025-07-24,PROD0023,WH05,1,718.07,Wholesale
TXN000546,2025-07-24,PROD0112,WH03,2,206.11,Retail
TXN000547,2025-07-24,PROD0021,WH05,1,657.4,Retail
TXN000548,2025-07-24,PROD0104,WH01,1,709.27,Retail
TXN000549,2025-07-24,PROD0035,WH05,2,224.81,Wholesale
TXN000550,2025-07-24,PROD0062,WH03,1,576.67,Retail
TXN000551,2025-07-24,PROD0090,WH03,1,890.04,Online
TXN000552,2025-07-24,PROD0065,WH03,1,431.82,Retail
TXN000553,2025-07-24,PROD0101,WH02,4,335.07,Online
TXN000554,2025-07-24,PROD0008,WH04,9,40.03,Online
TXN000555,2025-07-24,PROD0061,WH05,13,35.05,Online
TXN000556,2025-07-24,PROD0017,WH02,1,168.37,Online
TXN000557,2025-07-24,PROD0093,WH02,2,718.31,Retail
TXN000558,2025-07-24,PROD0012,WH01,1,625.07,Retail
TXN000559,2025-07-24,PROD0089,WH02,1,310.46,Online
TXN000560,2025-07-24,PROD0034,WH05,1,126.65,Online
TXN000561,2025-07-24,PROD0065,WH05,1,431.82,Online
TXN000562,2025-07-24,PROD0126,WH04,1,543.44,Online
TXN000563,2025-07-24,PROD0106,WH02,1,51.83,Online
TXN000564,2025-07-24,PROD0005,WH01,2,170.46,Online
TXN000565,2025-07-24,PROD0054,WH02,1,144.85,Online
TXN000566,2025-07-24,PROD0087,WH02,2,387.06,Retail
TXN000567,2025-07-24,PROD0069,WH04,2,279.79,Online
TXN000568,2025-07-24,PROD0095,WH05,3,226.49,Online
TXN000569,2025-07-24,PROD0049,WH04,1,416.0,Wholesale
TXN000570,2025-07-24,PROD0067,WH02,1,272.24,Online
TXN000571,2025-07-24,PROD0008,WH03,6,40.03,Online
TXN000572,2025-07-24,PROD0044,WH05,13,10.47,Wholesale
TXN000573,2025-07-24,PROD0014,WH01,2,206.63,Retail
TXN000574,2025-07-24,PROD0120,WH01,1,807.25,Online
TXN000575,2025-07-24,PROD0039,WH02,1,360.51,Online
TXN000576,2025-07-24,PROD0073,WH01,3,314.02,Online
TXN000577,2025-07-24,PROD0022,WH01,2,88.86,Online
TXN000578,2025-07-24,PROD0076,WH01,3,105.69,Retail
TXN000579,2025-07-24,PROD0085,WH05,2,350.45,Retail
TXN000580,2025-07-24,PROD0086,WH02,1,308.34,Wholesale
TXN000581,2025-07-24,PROD0039,WH05,1,360.51,Online
TXN000582,2025-07-24,PROD0111,WH03,1,267.82,Wholesale
TXN000583,2025-07-24,PROD0022,WH04,1,88.86,Retail
TXN000584,2025-07-24,PROD0018,WH05,2,22.79,Online
TXN000585,2025-07-24,PROD0048,WH05,1,468.79,Online
TXN000586,2025-07-24,PROD0028,WH04,2,179.6,Online
TXN000587,2025-07-24,PROD0082,WH02,1,302.75,Online
TXN000588,2025-07-24,PROD0069,WH01,2,279.79,Retail
TXN000589,2025-07-24,PROD0056,WH05,2,306.56,Online
TXN000590,2025-07-24,PROD0118,WH02,5,44.34,Online
TXN000591,2025-07-24,PROD0090,WH04,1,890.04,Retail
TXN000592,2025-07-24,PROD0115,WH05,1,607.39,Retail
TXN000593,2025-07-24,PROD0124,WH02,1,391.84,Online
TXN000594,2025-07-24,PROD0046,WH03,2,328.39,Online
TXN000595,2025-07-25,PROD0039,WH01,1,360.51,Online
TXN000596,2025-07-25,PROD0045,WH04,1,443.22,Online
TXN000597,2025-07-25,PROD0042,WH04,11,61.35,Wholesale
TXN000598,2025-07-25,PROD0023,WH05,1,718.07,Online
TXN000599,2025-07-25,PROD0055,WH05,1,610.6,Online
TXN000600,2025-07-25,PROD0045,WH05,4,443.22,Online
TXN000601,2025-07-25,PROD0029,WH03,1,216.16,Online
TXN000602,2025-07-25,PROD0041,WH03,2,313.32,Online
TXN000603,2025-07-25,PROD0059,WH04,1,529.33,Online
TXN000604,2025-07-25,PROD0122,WH01,2,792.76,Wholesale
TXN000605,2025-07-25,PROD0099,WH02,4,345.24,Retail
TXN000606,2025-07-25,PROD0068,WH02,2,154.66,Retail
TXN000607,2025-07-25,PROD0108,WH03,1,158.82,Online
TXN000608,2025-07-25,PROD0086,WH03,4,308.34,Retail
TXN000609,2025-07-25,PROD0059,WH03,2,529.33,Retail
TXN000610,2025-07-25,PROD0039,WH02,2,360.51,Online
TXN000611,2025-07-25,PROD0095,WH01,1,226.49,Online
TXN000612,2025-07-25,PROD0052,WH05,4,728.74,Online
TXN000613,2025-07-25,PROD0120,WH05,2,807.25,Online
TXN000614,2025-07-25,PROD0027,WH05,1,262.97,Online
TXN000615,2025-07-25,PROD0092,WH02,2,84.39,Online
TXN000616,2025-07-25,PROD0024,WH05,1,237.44,Retail
TXN000617,2025-07-25,PROD0048,WH05,1,468.79,Online
TXN000618,2025-07-25,PROD0113,WH02,2,290.11,Online
TXN000619,2025-07-25,PROD0065,WH05,1,431.82,Online
TXN000620,2025-07-25,PROD0067,WH05,1,272.24,Wholesale
TXN000621,2025-07-25,PROD0077,WH05,1,732.06,Online
TXN000622,2025-07-25,PROD0083,WH01,3,183.43,Retail
TXN000623,2025-07-25,PROD0101,WH01,2,335.07,Online
TXN000624,2025-07-25,PROD0074,WH01,2,522.27,Retail
TXN000625,2025-07-25,PROD0055,WH01,2,610.6,Retail
TXN000626,2025-07-25,PROD0005,WH04,1,170.46,Online
TXN000627,2025-07-25,PROD0083,WH04,1,183.43,Online
TXN000628,2025-07-25,PROD0122,WH05,1,792.76,Online
TXN000629,2025-07-25,PROD0094,WH01,11,54.93,Online
TXN000630,2025-07-25,PROD0064,WH01,3,563.89,Online
TXN000631,2025-07-25,PROD0047,WH04,2,539.17,Retail
TXN000632,2025-07-25,PROD0116,WH04,1,362.75,Online
TXN000633,2025-07-25,PROD0017,WH04,1,168.37,Online
TXN000634,2025-07-25,PROD0086,WH05,3,308.34,Online
TXN000635,2025-07-25,PROD0125,WH04,2,799.62,Retail
TXN000636,2025-07-25,PROD0071,WH05,1,217.26,Online
TXN000637,2025-07-25,PROD0085,WH04,2,350.45,Online
TXN000638,2025-07-25,PROD0016,WH05,2,113.06,Online
TXN000639,2025-07-25,PROD0062,WH01,2,576.67,Retail
TXN000640,2025-07-25,PROD0042,WH05,12,61.35,Retail
TXN000641,2025-07-25,PROD0100,WH02,1,433.5,Online
TXN000642,2025-07-25,PROD0079,WH01,1,698.45,Retail
TXN000643,2025-07-25,PROD0070,WH02,3,291.98,Retail
TXN000644,2025-07-25,PROD0088,WH05,3,308.26,Online
TXN000645,2025-07-25,PROD0016,WH05,2,113.06,Wholesale
TXN000646,2025-07-25,PROD0084,WH04,1,563.23,Online
TXN000647,2025-07-25,PROD0011,WH01,2,515.6,Online
TXN000648,2025-07-25,PROD0018,WH03,1,227.89999999999998,Retail
TXN000649,2025-07-25,PROD0079,WH04,1,698.45,Online
TXN000650,2025-07-25,PROD0105,WH04,1,568.46,Online
TXN000651,2025-07-25,PROD0102,WH03,2,196.25,Online
TXN000652,2025-07-25,PROD0012,WH03,1,625.07,Online
TXN000653,2025-07-25,PROD0094,WH05,2,54.93,Retail
TXN000654,2025-07-25,PROD0069,WH05,3,279.79,Retail
TXN000655,2025-07-25,PROD0085,WH03,4,350.45,Retail
TXN000656,2025-07-25,PROD0040,WH02,1,530.8,Retail
TXN000657,2025-07-25,PROD0077,WH01,2,732.06,Retail
TXN000658,2025-07-25,PROD0018,WH04,1,22.79,Retail
TXN000659,2025-07-25,PROD0108,WH03,1,158.82,Online
TXN000660,2025-07-25,PROD0120,WH05,1,807.25,Retail
TXN000661,2025-07-25,PROD0005,WH02,1,170.46,Online
TXN000662,2025-07-25,PROD0055,WH02,1,610.6,Online
TXN000663,2025-07-25,PROD0067,WH01,2,272.24,Retail
TXN000664,2025-07-25,PROD0068,WH02,1,154.66,Online
TXN000665,2025-07-25,PROD0098,WH01,4,352.46,Retail
TXN000666,2025-07-25,PROD0085,WH02,1,350.45,Retail
TXN000667,2025-07-25,PROD0033,WH01,2,535.58,Retail
TXN000668,2025-07-25,PROD0068,WH01,1,154.66,Online
TXN000669,2025-07-25,PROD0108,WH05,2,158.82,Wholesale
TXN000670,2025-07-25,PROD0062,WH04,2,576.67,Retail
TXN000671,2025-07-25,PROD0117,WH02,5,478.38,Retail
TXN000672,2025-07-25,PROD0127,WH03,2,815.22,Online
TXN000673,2025-07-25,PROD0070,WH05,1,291.98,Online
TXN000674,2025-07-25,PROD0047,WH02,1,539.17,Online
TXN000675,2025-07-25,PROD0040,WH05,1,530.8,Retail
TXN000676,2025-07-25,PROD0049,WH01,5,416.0,Online
TXN000677,2025-07-25,PROD0119,WH03,5,62.53,Online
TXN000678,2025-07-25,PROD0101,WH05,4,335.07,Online
TXN000679,2025-07-25,PROD0093,WH03,1,718.31,Online
TXN000680,2025-07-25,PROD0024,WH01,1,237.44,Online
TXN000681,2025-07-25,PROD0028,WH05,3,179.6,Online
TXN000682,2025-07-25,PROD0027,WH02,2,262.97,Retail
TXN000683,2025-07-25,PROD0072,WH05,2,109.21,Online
TXN000684,2025-07-25,PROD0120,WH05,2,807.25,Online
TXN000685,2025-07-25,PROD0005,WH02,4,170.46,Online
TXN000686,2025-07-25,PROD0106,WH04,12,51.83,Retail
TXN000687,2025-07-25,PROD0012,WH05,1,625.07,Wholesale
TXN000688,2025-07-25,PROD0097,WH01,2,172.41,Online
TXN000689,2025-07-25,PROD0031,WH05,1,159.65,Online
TXN000690,2025-07-25,PROD0084,WH02,1,563.23,Retail
TXN000691,2025-07-25,PROD0027,WH02,5,262.97,Online
TXN000692,2025-07-25,PROD0087,WH05,4,387.06,Retail
TXN000693,2025-07-25,PROD0075,WH05,1,736.06,Online
TXN000694,2025-07-25,PROD0044,WH03,7,10.47,Retail
TXN000695,2025-07-25,PROD0047,WH05,1,539.17,Online
TXN000696,2025-07-25,PROD0125,WH05,4,799.62,Online
TXN000697,2025-07-25,PROD0040,WH05,2,530.8,Online
TXN000698,2025-07-25,PROD0067,WH02,2,272.24,Online
TXN000699,2025-07-25,PROD0057,WH01,2,229.78,Retail
TXN000700,2025-07-25,PROD0124,WH01,1,391.84,Online
TXN000701,2025-07-25,PROD0126,WH05,1,543.44,Retail
TXN000702,2025-07-25,PROD0086,WH03,3,308.34,Online
TXN000703,2025-07-25,PROD0119,WH04,16,62.53,Retail
TXN000704,2025-07-25,PROD0065,WH04,1,431.82,Online
TXN000705,2025-07-25,PROD0080,WH02,3,149.97,Retail
TXN000706,2025-07-25,PROD0114,WH03,2,87.96,Retail
TXN000707,2025-07-25,PROD0022,WH05,4,88.86,Online
TXN000708,2025-07-25,PROD0084,WH04,1,563.23,Online
TXN000709,2025-07-25,PROD0021,WH04,1,657.4,Online
TXN000710,2025-07-25,PROD0117,WH01,2,478.38,Online
TXN000711,2025-07-25,PROD0106,WH02,13,51.83,Retail
TXN000712,2025-07-25,PROD0124,WH01,4,391.84,Online
TXN000713,2025-07-25,PROD0018,WH05,7,22.79,Retail
TXN000714,2025-07-25,PROD0037,WH04,1,720.85,Online
TXN000715,2025-07-26,PROD0008,WH05,13,40.03,Wholesale
TXN000716,2025-07-26,PROD0029,WH02,1,216.16,Online
TXN000717,2025-07-26,PROD0093,WH01,1,718.31,Wholesale
TXN000718,2025-07-26,PROD0109,WH05,1,891.71,Retail
TXN000719,2025-07-26,PROD0069,WH05,2,279.79,Online
TXN000720,2025-07-26,PROD0060,WH03,1,379.48,Online
TXN000721,2025-07-26,PROD0023,WH03,1,718.07,Retail
TXN000722,2025-07-26,PROD0007,WH05,1,385.91,Retail
TXN000723,2025-07-26,PROD0086,WH04,3,308.34,Online
TXN000724,2025-07-26,PROD0040,WH05,1,530.8,Online
TXN000725,2025-07-26,PROD0063,WH02,2,560.04,Online
TXN000726,2025-07-26,PROD0100,WH02,2,433.5,Retail
TXN000727,2025-07-26,PROD0076,WH04,3,105.69,Retail
TXN000728,2025-07-26,PROD0038,WH02,2,226.86,Online
TXN000729,2025-07-26,PROD0007,WH05,1,385.91,Wholesale
TXN000730,2025-07-26,PROD0012,WH01,1,625.07,Online
TXN000731,2025-07-26,PROD0010,WH03,1,198.25,Online
TXN000732,2025-07-26,PROD0112,WH05,1,206.11,Wholesale
TXN000733,2025-07-26,PROD0116,WH05,1,362.75,Retail
TXN000734,2025-07-26,PROD0093,WH02,2,718.31,Retail
TXN000735,2025-07-26,PROD0117,WH02,4,478.38,Online
TXN000736,2025-07-26,PROD0127,WH04,2,815.22,Retail
TXN000737,2025-07-26,PROD0022,WH04,2,88.86,Online
TXN000738,2025-07-26,PROD0016,WH02,1,113.06,Retail
TXN000739,2025-07-26,PROD0054,WH04,2,144.85,Online
TXN000740,2025-07-26,PROD0005,WH05,2,170.46,Retail
TXN000741,2025-07-26,PROD0023,WH03,1,718.07,Online
TXN000742,2025-07-26,PROD0019,WH05,1,254.68,Online
TXN000743,2025-07-26,PROD0040,WH03,1,530.8,Online
TXN000744,2025-07-26,PROD0101,WH05,1,335.07,Online
TXN000745,2025-07-26,PROD0031,WH01,4,159.65,Online
TXN000746,2025-07-26,PROD0112,WH05,6,206.11,Retail
TXN000747,2025-07-26,PROD0005,WH03,4,170.46,Online
TXN000748,2025-07-26,PROD0124,WH05,2,391.84,Online
TXN000749,2025-07-26,PROD0072,WH03,1,109.21,Online
TXN000750,2025-07-26,PROD0044,WH02,2,10.47,Retail
TXN000751,2025-07-26,PROD0008,WH03,2,40.03,Retail
TXN000752,2025-07-26,PROD0059,WH02,2,529.33,Wholesale
TXN000753,2025-07-26,PROD0119,WH05,1,62.53,Online
TXN000754,2025-07-26,PROD0039,WH02,1,360.51,Retail
TXN000755,2025-07-26,PROD0111,WH02,1,267.82,Retail
TXN000756,2025-07-26,PROD0095,WH04,2,226.49,Online
TXN000757,2025-07-26,PROD0124,WH03,2,391.84,Retail
TXN000758,2025-07-26,PROD0110,WH04,1,84.13,Online
TXN000759,2025-07-26,PROD0014,WH03,1,206.63,Retail
TXN000760,2025-07-26,PROD0017,WH01,4,168.37,Online
TXN000761,2025-07-26,PROD0007,WH04,1,385.91,Retail
TXN000762,2025-07-26,PROD0019,WH01,2,254.68,Online
TXN000763,2025-07-26,PROD0118,WH02,12,44.34,Retail
TXN000764,2025-07-26,PROD0024,WH02,2,237.44,Retail
TXN000765,2025-07-26,PROD0012,WH05,1,625.07,Online
TXN000766,2025-07-26,PROD0050,WH05,1,506.94,Wholesale
TXN000767,2025-07-26,PROD0047,WH01,1,539.17,Wholesale
TXN000768,2025-07-26,PROD0026,WH05,1,482.99,Retail
TXN000769,2025-07-26,PROD0107,WH03,1,546.29,Online
TXN000770,2025-07-26,PROD0068,WH02,3,154.66,Online
TXN000771,2025-07-26,PROD0043,WH01,2,430.69,Retail
TXN000772,2025-07-26,PROD0124,WH05,2,391.84,Retail
TXN000773,2025-07-26,PROD0044,WH05,7,10.47,Online
TXN000774,2025-07-26,PROD0003,WH01,1,92.84,Online
TXN000775,2025-07-26,PROD0109,WH01,2,891.71,Online
TXN000776,2025-07-26,PROD0043,WH05,4,430.69,Retail
TXN000777,2025-07-26,PROD0117,WH03,2,478.38,Online
TXN000778,2025-07-26,PROD0100,WH05,1,433.5,Online
TXN000779,2025-07-26,PROD0038,WH05,4,226.86,Online
TXN000780,2025-07-26,PROD0033,WH02,1,535.58,Retail
TXN000781,2025-07-26,PROD0119,WH04,4,62.53,Wholesale
TXN000782,2025-07-26,PROD0123,WH02,1,458.85,Online
TXN000783,2025-07-26,PROD0091,WH02,2,922.1,Online
TXN000784,2025-07-26,PROD0089,WH05,2,310.46,Wholesale
TXN000785,2025-07-26,PROD0037,WH02,1,720.85,Online
TXN000786,2025-07-26,PROD0034,WH05,1,126.65,Online
TXN000787,2025-07-26,PROD0032,WH05,14,66.91,Retail
TXN000788,2025-07-26,PROD0073,WH03,4,314.02,Online
TXN000789,2025-07-26,PROD0058,WH01,2,407.28,Online
TXN000790,2025-07-26,PROD0097,WH05,1,172.41,Wholesale
TXN000791,2025-07-26,PROD0093,WH01,1,718.31,Online
TXN000792,2025-07-26,PROD0052,WH04,1,728.74,Retail
TXN000793,2025-07-26,PROD0029,WH01,2,216.16,Online
TXN000794,2025-07-26,PROD0097,WH04,1,172.41,Online
TXN000795,2025-07-26,PROD0025,WH02,1,203.66,Online
TXN000796,2025-07-26,PROD0050,WH01,1,506.94,Retail
TXN000797,2025-07-26,PROD0007,WH05,3,385.91,Online
TXN000798,2025-07-26,PROD0099,WH05,2,345.24,Retail
TXN000799,2025-07-26,PROD0083,WH01,1,183.43,Online
TXN000800,2025-07-26,PROD0027,WH05,1,262.97,Wholesale
TXN000801,2025-07-26,PROD0054,WH02,1,144.85,Online
TXN000802,2025-07-26,PROD0029,WH01,1,216.16,Online
TXN000803,2025-07-26,PROD0001,WH05,2,400.23,Wholesale
TXN000804,2025-07-26,PROD0087,WH01,2,387.06,Online
TXN000805,2025-07-26,PROD0101,WH03,1,335.07,Retail
TXN000806,2025-07-26,PROD0041,WH05,4,313.32,Retail
TXN000807,2025-07-26,PROD0022,WH04,2,88.86,Wholesale
TXN000808,2025-07-26,PROD0076,WH05,2,105.69,Online
TXN000809,2025-07-26,PROD0068,WH05,3,154.66,Online
TXN000810,2025-07-26,PROD0117,WH01,1,478.38,Retail
TXN000811,2025-07-26,PROD0019,WH02,1,254.68,Retail
TXN000812,2025-07-26,PROD0038,WH05,5,226.86,Retail
TXN000813,2025-07-26,PROD0067,WH01,2,272.24,Online
TXN000814,2025-07-26,PROD0094,WH02,12,54.93,Retail
TXN000815,2025-07-26,PROD0042,WH04,5,61.35,Wholesale
TXN000816,2025-07-26,PROD0028,WH04,1,179.6,Online
TXN000817,2025-07-26,PROD0031,WH04,4,159.65,Retail
TXN000818,2025-07-26,PROD0091,WH04,1,922.1,Online
TXN000819,2025-07-26,PROD0013,WH01,1,231.03,Retail
TXN000820,2025-07-26,PROD0120,WH03,4,807.25,Online
TXN000821,2025-07-26,PROD0077,WH04,2,732.06,Retail
TXN000822,2025-07-26,PROD0001,WH03,3,400.23,Online
TXN000823,2025-07-26,PROD0089,WH05,1,310.46,Retail
TXN000824,2025-07-26,PROD0016,WH04,1,113.06,Retail
TXN000825,2025-07-26,PROD0120,WH05,1,807.25,Wholesale
TXN000826,2025-07-26,PROD0028,WH05,2,179.6,Wholesale
TXN000827,2025-07-26,PROD0007,WH02,2,385.91,Online
TXN000828,2025-07-26,PROD0114,WH05,4,87.96,Wholesale
TXN000829,2025-07-26,PROD0027,WH04,3,262.97,Online
TXN000830,2025-07-26,PROD0046,WH05,1,328.39,Wholesale
TXN000831,2025-07-26,PROD0120,WH05,1,807.25,Online
TXN000832,2025-07-26,PROD0073,WH01,1,314.02,Online
TXN000833,2025-07-26,PROD0035,WH05,4,224.81,Online
TXN000834,2025-07-26,PROD0105,WH04,1,568.46,Wholesale
TXN000835,2025-07-26,PROD0028,WH02,1,179.6,Online
TXN000836,2025-07-26,PROD0010,WH02,2,198.25,Online
TXN000837,2025-07-26,PROD0010,WH05,3,198.25,Online
TXN000838,2025-07-26,PROD0114,WH05,1,87.96,Online
TXN000839,2025-07-26,PROD0058,WH02,3,407.28,Online
TXN000840,2025-07-26,PROD0104,WH04,1,709.27,Retail
TXN000841,2025-07-26,PROD0092,WH02,7,84.39,Retail
TXN000842,2025-07-26,PROD0080,WH03,4,149.97,Retail
TXN000843,2025-07-26,PROD0046,WH04,1,328.39,Online
TXN000844,2025-07-26,PROD0024,WH01,1,237.44,Wholesale
TXN000845,2025-07-26,PROD0048,WH01,2,468.79,Retail
TXN000846,2025-07-26,PROD0003,WH05,12,92.84,Online
TXN000847,2025-07-26,PROD0038,WH04,1,226.86,Online
TXN000848,2025-07-26,PROD0103,WH04,1,731.07,Online
TXN000849,2025-07-26,PROD0058,WH02,1,407.28,Retail
TXN000850,2025-07-26,PROD0033,WH02,1,535.58,Retail
TXN000851,2025-07-26,PROD0123,WH05,1,458.85,Online
TXN000852,2025-07-26,PROD0021,WH02,2,657.4,Retail
TXN000853,2025-07-26,PROD0029,WH05,1,216.16,Online
