sale_id,sale_date,product_id,warehouse_id,quantity_sold,selling_price_per_unit,channel,revenue
TXN000378,2025-07-23,PROD0088,WH02,1,308.26,Online,308.26
TXN000379,2025-07-23,PROD0078,WH02,3,368.28,Online,1104.84
TXN000380,2025-07-23,PROD0116,WH03,2,362.75,Online,725.5
TXN000381,2025-07-23,PROD0049,WH02,1,416.0,Retail,416.0
TXN000382,2025-07-23,PROD0050,WH04,1,506.94,Retail,506.94
TXN000383,2025-07-23,PROD0041,WH02,1,313.32,Online,313.32
TXN000384,2025-07-23,PROD0012,WH05,1,625.07,Online,625.07
TXN000385,2025-07-23,PROD0090,WH03,1,890.04,Online,890.04
TXN000386,2025-07-23,PROD0123,WH05,1,458.85,Online,458.85
TXN000387,2025-07-23,PROD0093,WH04,2,718.31,Online,1436.62
TXN000388,2025-07-23,PROD0094,WH04,8,54.93,Online,439.44
TXN000389,2025-07-23,PROD0043,WH04,4,430.69,Online,1722.76
TXN000390,2025-07-23,PROD0067,WH02,4,272.24,Retail,1088.96
TXN000391,2025-07-23,PROD0126,WH05,1,543.44,Online,543.44
TXN000392,2025-07-23,PROD0106,WH04,10,51.83,Online,518.3
TXN000393,2025-07-23,PROD0057,WH01,3,229.78,Online,689.34
TXN000394,2025-07-23,PROD0033,WH05,2,535.58,Online,1071.16
TXN000395,2025-07-23,PROD0074,WH04,2,522.27,Retail,1044.54
TXN000396,2025-07-23,PROD0035,WH03,4,224.81,Online,899.24
TXN000397,2025-07-23,PROD0062,WH01,1,576.67,Retail,576.67
TXN000398,2025-07-23,PROD0114,WH04,4,87.96,Retail,351.84
TXN000399,2025-07-23,PROD0043,WH02,1,430.69,Wholesale,430.69
TXN000400,2025-07-23,PROD0075,WH02,1,736.06,Online,736.06
TXN000401,2025-07-23,PROD0066,WH05,1,512.81,Online,512.81
TXN000402,2025-07-23,PROD0034,WH05,5,126.65,Retail,633.25
TXN000403,2025-07-23,PROD0126,WH04,1,543.44,Online,543.44
TXN000404,2025-07-23,PROD0063,WH05,1,560.04,Online,560.04
TXN000405,2025-07-23,PROD0123,WH04,4,458.85,Wholesale,1835.4
TXN000406,2025-07-23,PROD0025,WH03,5,203.66,Retail,1018.3
TXN000407,2025-07-23,PROD0057,WH04,3,229.78,Online,689.34
TXN000408,2025-07-23,PROD0084,WH02,1,563.23,Retail,563.23
TXN000409,2025-07-23,PROD0007,WH02,1,385.91,Online,385.91
TXN000410,2025-07-23,PROD0055,WH05,1,610.6,Online,610.6
TXN000411,2025-07-23,PROD0095,WH01,1,226.49,Retail,226.49
TXN000412,2025-07-23,PROD0072,WH01,2,109.21,Online,218.42
TXN000413,2025-07-23,PROD0016,WH04,1,113.06,Online,113.06
TXN000414,2025-07-23,PROD0092,WH02,7,84.39,Retail,590.73
TXN000415,2025-07-23,PROD0075,WH05,1,736.06,Retail,736.06
TXN000416,2025-07-23,PROD0120,WH04,1,807.25,Retail,807.25
TXN000417,2025-07-23,PROD0117,WH03,2,478.38,Retail,956.76
TXN000418,2025-07-23,PROD0076,WH05,3,105.69,Online,317.07
TXN000419,2025-07-23,PROD0032,WH03,13,66.91,Online,869.83
TXN000420,2025-07-23,PROD0096,WH04,2,785.16,Retail,1570.32
TXN000421,2025-07-23,PROD0086,WH02,6,308.34,Retail,1850.04
TXN000422,2025-07-23,PROD0020,WH01,2,363.62,Online,727.24
TXN000423,2025-07-23,PROD0053,WH02,1,566.68,Retail,566.68
TXN000424,2025-07-23,PROD0025,WH02,1,203.66,Online,203.66
TXN000425,2025-07-23,PROD0101,WH05,1,335.07,Wholesale,335.07
TXN000426,2025-07-23,PROD0002,WH01,3,766.66,Retail,2299.98
TXN000427,2025-07-23,PROD0021,WH03,1,657.4,Wholesale,657.4
TXN000428,2025-07-23,PROD0101,WH01,3,335.07,Wholesale,1005.21
TXN000429,2025-07-23,PROD0121,WH03,2,583.3,Online,1166.6
TXN000430,2025-07-23,PROD0105,WH04,1,568.46,Online,568.46
TXN000431,2025-07-23,PROD0026,WH04,3,482.99,Retail,1448.97
TXN000432,2025-07-23,PROD0105,WH05,1,568.46,Online,568.46
TXN000433,2025-07-23,PROD0010,WH05,2,198.25,Retail,396.5
TXN000434,2025-07-23,PROD0049,WH02,1,416.0,Online,416.0
TXN000435,2025-07-23,PROD0096,WH01,3,785.16,Retail,2355.48
TXN000436,2025-07-23,PROD0061,WH05,10,35.05,Online,350.5
TXN000437,2025-07-23,PROD0077,WH01,3,732.06,Online,2196.18
TXN000438,2025-07-23,PROD0075,WH04,2,736.06,Retail,1472.12
TXN000439,2025-07-23,PROD0076,WH02,1,105.69,Retail,105.69
TXN000440,2025-07-24,PROD0031,WH04,2,159.65,Retail,319.3
TXN000441,2025-07-24,PROD0087,WH03,1,387.06,Online,387.06
TXN000442,2025-07-24,PROD0073,WH02,5,314.02,Online,1570.1
TXN000443,2025-07-24,PROD0027,WH05,2,262.97,Online,525.94
TXN000444,2025-07-24,PROD0118,WH02,1,44.34,Wholesale,44.34
TXN000445,2025-07-24,PROD0069,WH02,2,279.79,Retail,559.58
TXN000446,2025-07-24,PROD0061,WH05,9,35.05,Online,315.45
TXN000447,2025-07-24,PROD0004,WH03,2,299.93,Retail,599.86
TXN000448,2025-07-24,PROD0001,WH05,1,400.23,Retail,400.23
TXN000449,2025-07-24,PROD0091,WH04,1,922.1,Retail,922.1
TXN000450,2025-07-24,PROD0014,WH04,1,206.63,Retail,206.63
TXN000451,2025-07-24,PROD0025,WH02,3,203.66,Retail,610.98
TXN000452,2025-07-24,PROD0064,WH02,3,563.89,Online,1691.67
TXN000453,2025-07-24,PROD0048,WH02,4,468.79,Retail,1875.16
TXN000454,2025-07-24,PROD0115,WH05,1,607.39,Online,607.39
TXN000455,2025-07-24,PROD0007,WH04,2,385.91,Retail,771.82
TXN000456,2025-07-24,PROD0110,WH04,2,84.13,Retail,168.26
TXN000457,2025-07-24,PROD0006,WH04,1,342.18,Online,342.18
TXN000458,2025-07-24,PROD0108,WH04,1,158.82,Wholesale,158.82
TXN000459,2025-07-24,PROD0008,WH04,6,40.03,Online,240.18
TXN000460,2025-07-24,PROD0124,WH05,2,391.84,Online,783.68
TXN000461,2025-07-24,PROD0027,WH04,3,262.97,Online,788.91
TXN000462,2025-07-24,PROD0079,WH01,1,698.45,Retail,698.45
TXN000463,2025-07-24,PROD0055,WH04,4,610.6,Online,2442.4
TXN000464,2025-07-24,PROD0014,WH03,4,206.63,Wholesale,826.52
TXN000465,2025-07-24,PROD0123,WH02,1,458.85,Online,458.85
TXN000466,2025-07-24,PROD0069,WH04,3,279.79,Online,839.37
TXN000467,2025-07-24,PROD0069,WH01,2,279.79,Online,559.58
TXN000468,2025-07-24,PROD0014,WH05,1,206.63,Online,206.63
TXN000469,2025-07-24,PROD0067,WH05,1,272.24,Retail,272.24
TXN000470,2025-07-24,PROD0072,WH05,5,109.21,Online,546.05
TXN000471,2025-07-24,PROD0081,WH02,7,41.47,Online,290.29
TXN000472,2025-07-24,PROD0059,WH03,1,529.33,Wholesale,529.33
TXN000473,2025-07-24,PROD0070,WH05,1,291.98,Retail,291.98
TXN000474,2025-07-24,PROD0084,WH04,3,563.23,Online,1689.69
TXN000475,2025-07-24,PROD0075,WH01,2,736.06,Online,1472.12
TXN000476,2025-07-24,PROD0070,WH02,1,291.98,Wholesale,291.98
TXN000477,2025-07-24,PROD0047,WH02,2,539.17,Retail,1078.34
TXN000478,2025-07-24,PROD0022,WH04,1,88.86,Online,88.86
TXN000479,2025-07-24,PROD0061,WH01,6,35.05,Online,210.3
TXN000480,2025-07-24,PROD0012,WH02,2,625.07,Retail,1250.14
TXN000481,2025-07-24,PROD0090,WH04,1,890.04,Retail,890.04
TXN000482,2025-07-24,PROD0114,WH05,2,87.96,Online,175.92
TXN000483,2025-07-24,PROD0073,WH03,4,314.02,Retail,1256.08
TXN000484,2025-07-24,PROD0024,WH05,2,237.44,Retail,474.88
TXN000485,2025-07-24,PROD0062,WH01,1,576.67,Retail,576.67
TXN000486,2025-07-24,PROD0036,WH01,5,222.07,Online,1110.35
TXN000487,2025-07-24,PROD0023,WH01,2,718.07,Wholesale,1436.14
TXN000488,2025-07-24,PROD0057,WH03,3,229.78,Retail,689.34
TXN000489,2025-07-24,PROD0064,WH05,2,563.89,Online,1127.78
TXN000490,2025-07-24,PROD0062,WH02,1,576.67,Online,576.67
TXN000491,2025-07-24,PROD0015,WH04,1,414.86,Retail,414.86
TXN000492,2025-07-24,PROD0062,WH05,2,576.67,Online,1153.34
TXN000493,2025-07-24,PROD0087,WH05,3,387.06,Retail,1161.18
TXN000494,2025-07-24,PROD0121,WH04,2,583.3,Retail,1166.6
TXN000495,2025-07-24,PROD0024,WH03,1,237.44,Online,237.44
TXN000496,2025-07-24,PROD0118,WH03,7,44.34,Retail,310.38
TXN000497,2025-07-24,PROD0084,WH03,1,563.23,Online,563.23
TXN000498,2025-07-24,PROD0002,WH01,1,766.66,Online,766.66
TXN000499,2025-07-24,PROD0085,WH01,1,350.45,Online,350.45
TXN000500,2025-07-24,PROD0062,WH04,1,576.67,Online,576.67
TXN000501,2025-07-24,PROD0010,WH04,4,198.25,Online,793.0
TXN000502,2025-07-24,PROD0095,WH01,2,226.49,Retail,452.98
TXN000503,2025-07-24,PROD0079,WH05,2,698.45,Online,1396.9
TXN000504,2025-07-24,PROD0122,WH04,2,792.76,Retail,1585.52
TXN000505,2025-07-24,PROD0087,WH05,1,387.06,Retail,387.06
TXN000506,2025-07-24,PROD0001,WH04,1,400.23,Online,400.23
TXN000507,2025-07-24,PROD0060,WH04,1,379.48,Online,379.48
TXN000508,2025-07-24,PROD0112,WH02,5,206.11,Wholesale,1030.55
TXN000509,2025-07-24,PROD0126,WH04,1,543.44,Retail,543.44
TXN000510,2025-07-24,PROD0098,WH02,3,352.46,Wholesale,1057.38
TXN000511,2025-07-24,PROD0074,WH02,1,522.27,Retail,522.27
TXN000512,2025-07-24,PROD0077,WH03,1,732.06,Online,732.06
TXN000513,2025-07-24,PROD0033,WH02,2,535.58,Retail,1071.16
TXN000514,2025-07-24,PROD0060,WH05,4,379.48,Online,1517.92
TXN000515,2025-07-24,PROD0073,WH01,1,314.02,Wholesale,314.02
TXN000516,2025-07-24,PROD0028,WH03,1,179.6,Retail,179.6
TXN000517,2025-07-24,PROD0031,WH02,2,159.65,Online,319.3
TXN000518,2025-07-24,PROD0112,WH02,2,206.11,Online,412.22
TXN000519,2025-07-24,PROD0095,WH01,4,226.49,Retail,905.96
TXN000520,2025-07-24,PROD0051,WH05,1,771.14,Retail,771.14
TXN000521,2025-07-24,PROD0127,WH05,1,815.22,Retail,815.22
TXN000522,2025-07-24,PROD0094,WH05,9,54.93,Retail,494.37
TXN000523,2025-07-24,PROD0035,WH03,1,224.81,Online,224.81
TXN000524,2025-07-24,PROD0010,WH01,1,198.25,Online,198.25
TXN000525,2025-07-24,PROD0076,WH05,1,105.69,Online,105.69
TXN000526,2025-07-24,PROD0044,WH05,17,10.47,Online,177.99
TXN000527,2025-07-24,PROD0094,WH04,11,54.93,Online,604.23
TXN000528,2025-07-24,PROD0065,WH02,1,431.82,Retail,431.82
TXN000529,2025-07-24,PROD0104,WH04,1,709.27,Wholesale,709.27
TXN000530,2025-07-24,PROD0003,WH04,6,92.84,Online,557.04
TXN000531,2025-07-24,PROD0050,WH01,2,506.94,Online,1013.88
TXN000532,2025-07-24,PROD0116,WH05,1,362.75,Retail,362.75
TXN000533,2025-07-24,PROD0007,WH01,2,385.91,Online,771.82
TXN000534,2025-07-24,PROD0100,WH04,2,433.5,Online,867.0
TXN000535,2025-07-24,PROD0026,WH04,1,482.99,Online,482.99
TXN000536,2025-07-24,PROD0041,WH02,1,313.32,Online,313.32
TXN000537,2025-07-24,PROD0077,WH04,1,732.06,Wholesale,732.06
TXN000538,2025-07-24,PROD0102,WH05,1,196.25,Online,196.25
TXN000539,2025-07-24,PROD0030,WH01,1,307.89,Online,307.89
TXN000540,2025-07-24,PROD0005,WH05,1,170.46,Online,170.46
TXN000541,2025-07-24,PROD0016,WH04,3,113.06,Wholesale,339.18
TXN000542,2025-07-24,PROD0057,WH03,3,229.78,Online,689.34
TXN000543,2025-07-24,PROD0080,WH03,2,149.97,Retail,299.94
TXN000544,2025-07-24,PROD0029,WH05,1,216.16,Online,216.16
TXN000545,2025-07-24,PROD0023,WH05,1,718.07,Wholesale,718.07
TXN000546,2025-07-24,PROD0112,WH03,2,206.11,Retail,412.22
TXN000547,2025-07-24,PROD0021,WH05,1,657.4,Retail,657.4
TXN000548,2025-07-24,PROD0104,WH01,1,709.27,Retail,709.27
TXN000549,2025-07-24,PROD0035,WH05,2,224.81,Wholesale,449.62
TXN000550,2025-07-24,PROD0062,WH03,1,576.67,Retail,576.67
TXN000551,2025-07-24,PROD0090,WH03,1,890.04,Online,890.04
TXN000552,2025-07-24,PROD0065,WH03,1,431.82,Retail,431.82
TXN000553,2025-07-24,PROD0101,WH02,4,335.07,Online,1340.28
TXN000554,2025-07-24,PROD0008,WH04,9,40.03,Online,360.27
TXN000555,2025-07-24,PROD0061,WH05,13,35.05,Online,455.65
TXN000556,2025-07-24,PROD0017,WH02,1,168.37,Online,168.37
TXN000557,2025-07-24,PROD0093,WH02,2,718.31,Retail,1436.62
TXN000558,2025-07-24,PROD0012,WH01,1,625.07,Retail,625.07
TXN000559,2025-07-24,PROD0089,WH02,1,310.46,Online,310.46
TXN000560,2025-07-24,PROD0034,WH05,1,126.65,Online,126.65
TXN000561,2025-07-24,PROD0065,WH05,1,431.82,Online,431.82
TXN000562,2025-07-24,PROD0126,WH04,1,543.44,Online,543.44
TXN000563,2025-07-24,PROD0106,WH02,1,51.83,Online,51.83
TXN000564,2025-07-24,PROD0005,WH01,2,170.46,Online,340.92
TXN000565,2025-07-24,PROD0054,WH02,1,144.85,Online,144.85
TXN000566,2025-07-24,PROD0087,WH02,2,387.06,Retail,774.12
TXN000567,2025-07-24,PROD0069,WH04,2,279.79,Online,559.58
TXN000568,2025-07-24,PROD0095,WH05,3,226.49,Online,679.47
TXN000569,2025-07-24,PROD0049,WH04,1,416.0,Wholesale,416.0
TXN000570,2025-07-24,PROD0067,WH02,1,272.24,Online,272.24
TXN000571,2025-07-24,PROD0008,WH03,6,40.03,Online,240.18
TXN000572,2025-07-24,PROD0044,WH05,13,10.47,Wholesale,136.11
TXN000573,2025-07-24,PROD0014,WH01,2,206.63,Retail,413.26
TXN000574,2025-07-24,PROD0120,WH01,1,807.25,Online,807.25
TXN000575,2025-07-24,PROD0039,WH02,1,360.51,Online,360.51
TXN000576,2025-07-24,PROD0073,WH01,3,314.02,Online,942.06
TXN000577,2025-07-24,PROD0022,WH01,2,88.86,Online,177.72
TXN000578,2025-07-24,PROD0076,WH01,3,105.69,Retail,317.07
TXN000579,2025-07-24,PROD0085,WH05,2,350.45,Retail,700.9
TXN000580,2025-07-24,PROD0086,WH02,1,308.34,Wholesale,308.34
TXN000581,2025-07-24,PROD0039,WH05,1,360.51,Online,360.51
TXN000582,2025-07-24,PROD0111,WH03,1,267.82,Wholesale,267.82
TXN000583,2025-07-24,PROD0022,WH04,1,88.86,Retail,88.86
TXN000584,2025-07-24,PROD0018,WH05,2,22.79,Online,45.58
TXN000585,2025-07-24,PROD0048,WH05,1,468.79,Online,468.79
TXN000586,2025-07-24,PROD0028,WH04,2,179.6,Online,359.2
TXN000587,2025-07-24,PROD0082,WH02,1,302.75,Online,302.75
TXN000588,2025-07-24,PROD0069,WH01,2,279.79,Retail,559.58
TXN000589,2025-07-24,PROD0056,WH05,2,306.56,Online,613.12
TXN000590,2025-07-24,PROD0118,WH02,5,44.34,Online,221.7
TXN000591,2025-07-24,PROD0090,WH04,1,890.04,Retail,890.04
TXN000592,2025-07-24,PROD0115,WH05,1,607.39,Retail,607.39
TXN000593,2025-07-24,PROD0124,WH02,1,391.84,Online,391.84
TXN000594,2025-07-24,PROD0046,WH03,2,328.39,Online,656.78
TXN000595,2025-07-25,PROD0039,WH01,1,360.51,Online,360.51
TXN000596,2025-07-25,PROD0045,WH04,1,443.22,Online,443.22
TXN000597,2025-07-25,PROD0042,WH04,11,61.35,Wholesale,674.85
TXN000598,2025-07-25,PROD0023,WH05,1,718.07,Online,718.07
TXN000599,2025-07-25,PROD0055,WH05,1,610.6,Online,610.6
TXN000600,2025-07-25,PROD0045,WH05,4,443.22,Online,1772.88
TXN000601,2025-07-25,PROD0029,WH03,1,216.16,Online,216.16
TXN000602,2025-07-25,PROD0041,WH03,2,313.32,Online,626.64
TXN000603,2025-07-25,PROD0059,WH04,1,529.33,Online,529.33
TXN000604,2025-07-25,PROD0122,WH01,2,792.76,Wholesale,1585.52
TXN000605,2025-07-25,PROD0099,WH02,4,345.24,Retail,1380.96
TXN000606,2025-07-25,PROD0068,WH02,2,154.66,Retail,309.32
TXN000607,2025-07-25,PROD0108,WH03,1,158.82,Online,158.82
TXN000608,2025-07-25,PROD0086,WH03,4,308.34,Retail,1233.36
TXN000609,2025-07-25,PROD0059,WH03,2,529.33,Retail,1058.66
TXN000610,2025-07-25,PROD0039,WH02,2,360.51,Online,721.02
TXN000611,2025-07-25,PROD0095,WH01,1,226.49,Online,226.49
TXN000612,2025-07-25,PROD0052,WH05,4,728.74,Online,2914.96
TXN000613,2025-07-25,PROD0120,WH05,2,807.25,Online,1614.5
TXN000614,2025-07-25,PROD0027,WH05,1,262.97,Online,262.97
TXN000615,2025-07-25,PROD0092,WH02,2,84.39,Online,168.78
TXN000616,2025-07-25,PROD0024,WH05,1,237.44,Retail,237.44
TXN000617,2025-07-25,PROD0048,WH05,1,468.79,Online,468.79
TXN000618,2025-07-25,PROD0113,WH02,2,290.11,Online,580.22
TXN000619,2025-07-25,PROD0065,WH05,1,431.82,Online,431.82
TXN000620,2025-07-25,PROD0067,WH05,1,272.24,Wholesale,272.24
TXN000621,2025-07-25,PROD0077,WH05,1,732.06,Online,732.06
TXN000622,2025-07-25,PROD0083,WH01,3,183.43,Retail,550.29
TXN000623,2025-07-25,PROD0101,WH01,2,335.07,Online,670.14
TXN000624,2025-07-25,PROD0074,WH01,2,522.27,Retail,1044.54
TXN000625,2025-07-25,PROD0055,WH01,2,610.6,Retail,1221.2
TXN000626,2025-07-25,PROD0005,WH04,1,170.46,Online,170.46
TXN000627,2025-07-25,PROD0083,WH04,1,183.43,Online,183.43
TXN000628,2025-07-25,PROD0122,WH05,1,792.76,Online,792.76
TXN000629,2025-07-25,PROD0094,WH01,11,54.93,Online,604.23
TXN000630,2025-07-25,PROD0064,WH01,3,563.89,Online,1691.67
TXN000631,2025-07-25,PROD0047,WH04,2,539.17,Retail,1078.34
TXN000632,2025-07-25,PROD0116,WH04,1,362.75,Online,362.75
TXN000633,2025-07-25,PROD0017,WH04,1,168.37,Online,168.37
TXN000634,2025-07-25,PROD0086,WH05,3,308.34,Online,925.02
TXN000635,2025-07-25,PROD0125,WH04,2,799.62,Retail,1599.24
TXN000636,2025-07-25,PROD0071,WH05,1,217.26,Online,217.26
TXN000637,2025-07-25,PROD0085,WH04,2,350.45,Online,700.9
TXN000638,2025-07-25,PROD0016,WH05,2,113.06,Online,226.12
TXN000639,2025-07-25,PROD0062,WH01,2,576.67,Retail,1153.34
TXN000640,2025-07-25,PROD0042,WH05,12,61.35,Retail,736.2
TXN000641,2025-07-25,PROD0100,WH02,1,433.5,Online,433.5
TXN000642,2025-07-25,PROD0079,WH01,1,698.45,Retail,698.45
TXN000643,2025-07-25,PROD0070,WH02,3,291.98,Retail,875.94
TXN000644,2025-07-25,PROD0088,WH05,3,308.26,Online,924.78
TXN000645,2025-07-25,PROD0016,WH05,2,113.06,Wholesale,226.12
TXN000646,2025-07-25,PROD0084,WH04,1,563.23,Online,563.23
TXN000647,2025-07-25,PROD0011,WH01,2,515.6,Online,1031.2
TXN000648,2025-07-25,PROD0018,WH03,1,22.79,Retail,22.79
TXN000649,2025-07-25,PROD0079,WH04,1,698.45,Online,698.45
TXN000650,2025-07-25,PROD0105,WH04,1,568.46,Online,568.46
TXN000651,2025-07-25,PROD0102,WH03,2,196.25,Online,392.5
TXN000652,2025-07-25,PROD0012,WH03,1,625.07,Online,625.07
TXN000653,2025-07-25,PROD0094,WH05,2,54.93,Retail,109.86
TXN000654,2025-07-25,PROD0069,WH05,3,279.79,Retail,839.37
TXN000655,2025-07-25,PROD0085,WH03,4,350.45,Retail,1401.8
TXN000656,2025-07-25,PROD0040,WH02,1,530.8,Retail,530.8
TXN000657,2025-07-25,PROD0077,WH01,2,732.06,Retail,1464.12
TXN000658,2025-07-25,PROD0018,WH04,1,22.79,Retail,22.79
TXN000659,2025-07-25,PROD0108,WH03,1,158.82,Online,158.82
TXN000660,2025-07-25,PROD0120,WH05,1,807.25,Retail,807.25
TXN000661,2025-07-25,PROD0005,WH02,1,170.46,Online,170.46
TXN000662,2025-07-25,PROD0055,WH02,1,610.6,Online,610.6
TXN000663,2025-07-25,PROD0067,WH01,2,272.24,Retail,544.48
TXN000664,2025-07-25,PROD0068,WH02,1,154.66,Online,154.66
TXN000665,2025-07-25,PROD0098,WH01,4,352.46,Retail,1409.84
TXN000666,2025-07-25,PROD0085,WH02,1,350.45,Retail,350.45
TXN000667,2025-07-25,PROD0033,WH01,2,535.58,Retail,1071.16
TXN000668,2025-07-25,PROD0068,WH01,1,154.66,Online,154.66
TXN000669,2025-07-25,PROD0108,WH05,2,158.82,Wholesale,317.64
TXN000670,2025-07-25,PROD0062,WH04,2,576.67,Retail,1153.34
TXN000671,2025-07-25,PROD0117,WH02,5,478.38,Retail,2391.9
TXN000672,2025-07-25,PROD0127,WH03,2,815.22,Online,1630.44
TXN000673,2025-07-25,PROD0070,WH05,1,291.98,Online,291.98
TXN000674,2025-07-25,PROD0047,WH02,1,539.17,Online,539.17
TXN000675,2025-07-25,PROD0040,WH05,1,530.8,Retail,530.8
TXN000676,2025-07-25,PROD0049,WH01,5,416.0,Online,2080.0
TXN000677,2025-07-25,PROD0119,WH03,5,62.53,Online,312.65
TXN000678,2025-07-25,PROD0101,WH05,4,335.07,Online,1340.28
TXN000679,2025-07-25,PROD0093,WH03,1,718.31,Online,718.31
TXN000680,2025-07-25,PROD0024,WH01,1,237.44,Online,237.44
TXN000681,2025-07-25,PROD0028,WH05,3,179.6,Online,538.8
TXN000682,2025-07-25,PROD0027,WH02,2,262.97,Retail,525.94
TXN000683,2025-07-25,PROD0072,WH05,2,109.21,Online,218.42
TXN000684,2025-07-25,PROD0120,WH05,2,807.25,Online,1614.5
TXN000685,2025-07-25,PROD0005,WH02,4,170.46,Online,681.84
TXN000686,2025-07-25,PROD0106,WH04,12,51.83,Retail,621.96
TXN000687,2025-07-25,PROD0012,WH05,1,625.07,Wholesale,625.07
TXN000688,2025-07-25,PROD0097,WH01,2,172.41,Online,344.82
TXN000689,2025-07-25,PROD0031,WH05,1,159.65,Online,159.65
TXN000690,2025-07-25,PROD0084,WH02,1,563.23,Retail,563.23
TXN000691,2025-07-25,PROD0027,WH02,5,262.97,Online,1314.85
TXN000692,2025-07-25,PROD0087,WH05,4,387.06,Retail,1548.24
TXN000693,2025-07-25,PROD0075,WH05,1,736.06,Online,736.06
TXN000694,2025-07-25,PROD0044,WH03,7,10.47,Retail,73.29
TXN000695,2025-07-25,PROD0047,WH05,1,539.17,Online,539.17
TXN000696,2025-07-25,PROD0125,WH05,4,799.62,Online,3198.48
TXN000697,2025-07-25,PROD0040,WH05,2,530.8,Online,1061.6
TXN000698,2025-07-25,PROD0067,WH02,2,272.24,Online,544.48
TXN000699,2025-07-25,PROD0057,WH01,2,229.78,Retail,459.56
TXN000700,2025-07-25,PROD0124,WH01,1,391.84,Online,391.84
TXN000701,2025-07-25,PROD0126,WH05,1,543.44,Retail,543.44
TXN000702,2025-07-25,PROD0086,WH03,3,308.34,Online,925.02
TXN000703,2025-07-25,PROD0119,WH04,16,62.53,Retail,1000.48
TXN000704,2025-07-25,PROD0065,WH04,1,431.82,Online,431.82
TXN000705,2025-07-25,PROD0080,WH02,3,149.97,Retail,449.91
TXN000706,2025-07-25,PROD0114,WH03,2,87.96,Retail,175.92
TXN000707,2025-07-25,PROD0022,WH05,4,88.86,Online,355.44
TXN000708,2025-07-25,PROD0084,WH04,1,563.23,Online,563.23
TXN000709,2025-07-25,PROD0021,WH04,1,657.4,Online,657.4
TXN000710,2025-07-25,PROD0117,WH01,2,478.38,Online,956.76
TXN000711,2025-07-25,PROD0106,WH02,13,51.83,Retail,673.79
TXN000712,2025-07-25,PROD0124,WH01,4,391.84,Online,1567.36
TXN000713,2025-07-25,PROD0018,WH05,7,22.79,Retail,159.53
TXN000714,2025-07-25,PROD0037,WH04,1,720.85,Online,720.85
TXN000715,2025-07-26,PROD0008,WH05,13,40.03,Wholesale,520.39
TXN000716,2025-07-26,PROD0029,WH02,1,216.16,Online,216.16
TXN000717,2025-07-26,PROD0093,WH01,1,718.31,Wholesale,718.31
TXN000718,2025-07-26,PROD0109,WH05,1,891.71,Retail,891.71
TXN000719,2025-07-26,PROD0069,WH05,2,279.79,Online,559.58
TXN000720,2025-07-26,PROD0060,WH03,1,379.48,Online,379.48
TXN000721,2025-07-26,PROD0023,WH03,1,718.07,Retail,718.07
TXN000722,2025-07-26,PROD0007,WH05,1,385.91,Retail,385.91
TXN000723,2025-07-26,PROD0086,WH04,3,308.34,Online,925.02
TXN000724,2025-07-26,PROD0040,WH05,1,530.8,Online,530.8
TXN000725,2025-07-26,PROD0063,WH02,2,560.04,Online,1120.08
TXN000726,2025-07-26,PROD0100,WH02,2,433.5,Retail,867.0
TXN000727,2025-07-26,PROD0076,WH04,3,105.69,Retail,317.07
TXN000728,2025-07-26,PROD0038,WH02,2,226.86,Online,453.72
TXN000729,2025-07-26,PROD0007,WH05,1,385.91,Wholesale,385.91
TXN000730,2025-07-26,PROD0012,WH01,1,625.07,Online,625.07
TXN000731,2025-07-26,PROD0010,WH03,1,198.25,Online,198.25
TXN000732,2025-07-26,PROD0112,WH05,1,206.11,Wholesale,206.11
TXN000733,2025-07-26,PROD0116,WH05,1,362.75,Retail,362.75
TXN000734,2025-07-26,PROD0093,WH02,2,718.31,Retail,1436.62
TXN000735,2025-07-26,PROD0117,WH02,4,478.38,Online,1913.52
TXN000736,2025-07-26,PROD0127,WH04,2,815.22,Retail,1630.44
TXN000737,2025-07-26,PROD0022,WH04,2,88.86,Online,177.72
TXN000738,2025-07-26,PROD0016,WH02,1,113.06,Retail,113.06
TXN000739,2025-07-26,PROD0054,WH04,2,144.85,Online,289.7
TXN000740,2025-07-26,PROD0005,WH05,2,170.46,Retail,340.92
TXN000741,2025-07-26,PROD0023,WH03,1,718.07,Online,718.07
TXN000742,2025-07-26,PROD0019,WH05,1,254.68,Online,254.68
TXN000743,2025-07-26,PROD0040,WH03,1,530.8,Online,530.8
TXN000744,2025-07-26,PROD0101,WH05,1,335.07,Online,335.07
TXN000745,2025-07-26,PROD0031,WH01,4,159.65,Online,638.6
TXN000746,2025-07-26,PROD0112,WH05,6,206.11,Retail,1236.66
TXN000747,2025-07-26,PROD0005,WH03,4,170.46,Online,681.84
TXN000748,2025-07-26,PROD0124,WH05,2,391.84,Online,783.68
TXN000749,2025-07-26,PROD0072,WH03,1,109.21,Online,109.21
TXN000750,2025-07-26,PROD0044,WH02,2,10.47,Retail,20.94
TXN000751,2025-07-26,PROD0008,WH03,2,40.03,Retail,80.06
TXN000752,2025-07-26,PROD0059,WH02,2,529.33,Wholesale,1058.66
TXN000753,2025-07-26,PROD0119,WH05,1,62.53,Online,62.53
TXN000754,2025-07-26,PROD0039,WH02,1,360.51,Retail,360.51
TXN000755,2025-07-26,PROD0111,WH02,1,267.82,Retail,267.82
TXN000756,2025-07-26,PROD0095,WH04,2,226.49,Online,452.98
