inventory_id,date,product_id,warehouse_id,stock_on_hand,stock_allocated,stock_on_order
INV0000480,2026-05-23,PROD0096,WH05,411,53,0
INV0000481,2026-05-23,PROD0097,WH01,266,3,0
INV0000482,2026-05-23,PROD0097,WH02,157,3,0
INV0000483,2026-05-23,PROD0097,WH03,29,3,0
INV0000484,2026-05-23,PROD0097,WH04,213,22,0
INV0000485,2026-05-23,PROD0097,WH05,102,7,0
INV0000486,2026-05-23,PROD0098,WH01,49,3,0
INV0000487,2026-05-23,PROD0098,WH02,95,6,0
INV0000488,2026-05-23,PROD0098,WH03,173,18,0
INV0000489,2026-05-23,PROD0098,WH04,164,15,0
INV0000490,2026-05-23,PROD0098,WH05,383,39,0
INV0000491,2026-05-23,PROD0099,WH01,260,37,0
INV0000492,2026-05-23,PROD0099,WH02,54,3,0
INV0000493,2026-05-23,PROD0099,WH03,72,6,0
INV0000494,2026-05-23,PROD0099,WH04,270,21,0
INV0000495,2026-05-23,PROD0099,WH05,244,20,0
INV0000496,2026-05-23,PROD0100,WH01,259,13,0
INV0000497,2026-05-23,PROD0100,WH02,275,25,0
INV0000498,2026-05-23,PROD0100,WH03,167,1,0
INV0000499,2026-05-23,PROD0100,WH04,245,33,0
INV0000500,2026-05-23,PROD0100,WH05,318,40,0
INV0000501,2026-05-23,PROD0101,WH01,180,24,0
INV0000502,2026-05-23,PROD0101,WH02,256,36,0
INV0000503,2026-05-23,PROD0101,WH03,59,9,0
INV0000504,2026-05-23,PROD0101,WH04,266,31,0
INV0000505,2026-05-23,PROD0101,WH05,337,33,0
INV0000506,2026-05-23,PROD0102,WH01,215,31,0
INV0000507,2026-05-23,PROD0102,WH02,59,4,0
INV0000508,2026-05-23,PROD0102,WH03,210,11,0
INV0000509,2026-05-23,PROD0102,WH04,277,8,0
INV0000510,2026-05-23,PROD0102,WH05,351,33,0
INV0000511,2026-05-23,PROD0103,WH01,147,16,0
INV0000512,2026-05-23,PROD0103,WH02,218,9,0
INV0000513,2026-05-23,PROD0103,WH03,243,26,0
INV0000514,2026-05-23,PROD0103,WH04,197,13,0
INV0000515,2026-05-23,PROD0103,WH05,43,2,0
INV0000516,2026-05-23,PROD0104,WH01,89,12,0
INV0000517,2026-05-23,PROD0104,WH02,70,8,0
INV0000518,2026-05-23,PROD0104,WH03,163,14,0
INV0000519,2026-05-23,PROD0104,WH04,285,43,0
INV0000520,2026-05-23,PROD0104,WH05,123,8,0
INV0000521,2026-05-23,PROD0105,WH01,135,17,0
INV0000522,2026-05-23,PROD0105,WH02,214,14,0
INV0000523,2026-05-23,PROD0105,WH03,76,1,0
INV0000524,2026-05-23,PROD0105,WH04,242,11,0
INV0000525,2026-05-23,PROD0105,WH05,210,23,0
INV0000526,2026-05-23,PROD0106,WH01,193,16,0
INV0000527,2026-05-23,PROD0106,WH02,234,25,0
INV0000528,2026-05-23,PROD0106,WH03,276,5,0
INV0000529,2026-05-23,PROD0106,WH04,189,17,0
INV0000530,2026-05-23,PROD0106,WH05,174,13,0
INV0000531,2026-05-23,PROD0107,WH01,165,14,0
INV0000532,2026-05-23,PROD0107,WH02,85,5,0
INV0000533,2026-05-23,PROD0107,WH03,143,11,0
INV0000534,2026-05-23,PROD0107,WH04,104,10,0
INV0000535,2026-05-23,PROD0107,WH05,305,18,0
INV0000536,2026-05-23,PROD0108,WH01,285,16,0
INV0000537,2026-05-23,PROD0108,WH02,191,5,0
INV0000538,2026-05-23,PROD0108,WH03,31,4,0
INV0000539,2026-05-23,PROD0108,WH04,121,1,0
INV0000540,2026-05-23,PROD0108,WH05,418,55,0
INV0000541,2026-05-23,PROD0109,WH01,61,7,0
INV0000542,2026-05-23,PROD0109,WH02,141,2,0
INV0000543,2026-05-23,PROD0109,WH03,155,4,0
INV0000544,2026-05-23,PROD0109,WH04,257,14,0
INV0000545,2026-05-23,PROD0109,WH05,343,24,0
INV0000546,2026-05-23,PROD0110,WH01,163,0,0
INV0000547,2026-05-23,PROD0110,WH02,25,1,0
INV0000548,2026-05-23,PROD0110,WH03,100,7,0
INV0000549,2026-05-23,PROD0110,WH04,78,1,0
INV0000550,2026-05-23,PROD0110,WH05,271,12,0
INV0000551,2026-05-23,PROD0111,WH01,213,3,0
INV0000552,2026-05-23,PROD0111,WH02,186,25,0
INV0000553,2026-05-23,PROD0111,WH03,60,5,0
INV0000554,2026-05-23,PROD0111,WH04,119,12,0
INV0000555,2026-05-23,PROD0111,WH05,96,5,0
INV0000556,2026-05-23,PROD0112,WH01,202,18,0
INV0000557,2026-05-23,PROD0112,WH02,204,9,0
INV0000558,2026-05-23,PROD0112,WH03,108,15,0
INV0000559,2026-05-23,PROD0112,WH04,209,6,0
INV0000560,2026-05-23,PROD0112,WH05,302,5,0
INV0000561,2026-05-23,PROD0113,WH01,30,4,0
INV0000562,2026-05-23,PROD0113,WH02,242,12,0
INV0000563,2026-05-23,PROD0113,WH03,132,1,0
INV0000564,2026-05-23,PROD0113,WH04,191,13,0
INV0000565,2026-05-23,PROD0113,WH05,174,20,0
INV0000566,2026-05-23,PROD0114,WH01,217,21,0
INV0000567,2026-05-23,PROD0114,WH02,279,16,0
INV0000568,2026-05-23,PROD0114,WH03,136,18,0
INV0000569,2026-05-23,PROD0114,WH04,37,1,0
INV0000570,2026-05-23,PROD0114,WH05,164,10,0
INV0000571,2026-05-23,PROD0115,WH01,274,26,0
INV0000572,2026-05-23,PROD0115,WH02,149,13,0
INV0000573,2026-05-23,PROD0115,WH03,209,25,0
INV0000574,2026-05-23,PROD0115,WH04,271,23,0
INV0000575,2026-05-23,PROD0115,WH05,156,15,0
INV0000576,2026-05-23,PROD0116,WH01,170,18,0
INV0000577,2026-05-23,PROD0116,WH02,115,14,0
INV0000578,2026-05-23,PROD0116,WH03,22,2,0
INV0000579,2026-05-23,PROD0116,WH04,82,11,0
INV0000580,2026-05-23,PROD0116,WH05,189,13,0
INV0000581,2026-05-23,PROD0117,WH01,122,3,0
INV0000582,2026-05-23,PROD0117,WH02,190,6,0
INV0000583,2026-05-23,PROD0117,WH03,141,0,0
INV0000584,2026-05-23,PROD0117,WH04,298,19,0
INV0000585,2026-05-23,PROD0117,WH05,313,20,0
INV0000586,2026-05-23,PROD0118,WH01,51,8,0
INV0000587,2026-05-23,PROD0118,WH02,227,0,0
INV0000588,2026-05-23,PROD0118,WH03,109,11,0
INV0000589,2026-05-23,PROD0118,WH04,191,5,0
INV0000590,2026-05-23,PROD0118,WH05,90,4,0
INV0000591,2026-05-23,PROD0119,WH01,287,13,0
INV0000592,2026-05-23,PROD0119,WH02,110,2,0
INV0000593,2026-05-23,PROD0119,WH03,137,6,0
INV0000594,2026-05-23,PROD0119,WH04,46,6,0
INV0000595,2026-05-23,PROD0119,WH05,261,38,0
INV0000596,2026-05-23,PROD0120,WH01,261,17,0
INV0000597,2026-05-23,PROD0120,WH02,129,10,0
INV0000598,2026-05-23,PROD0120,WH03,158,10,0
INV0000599,2026-05-23,PROD0120,WH04,48,3,0
INV0000600,2026-05-23,PROD0120,WH05,127,8,0
INV0000601,2026-05-23,PROD0121,WH01,88,11,0
INV0000602,2026-05-23,PROD0121,WH02,269,34,0
INV0000603,2026-05-23,PROD0121,WH03,139,16,0
INV0000604,2026-05-23,PROD0121,WH04,27,0,0
INV0000605,2026-05-23,PROD0121,WH05,225,22,0
INV0000606,2026-05-23,PROD0122,WH01,109,3,0
INV0000607,2026-05-23,PROD0122,WH02,138,2,0
INV0000608,2026-05-23,PROD0122,WH03,137,17,0
INV0000609,2026-05-23,PROD0122,WH04,249,18,0
INV0000610,2026-05-23,PROD0122,WH05,237,9,0
INV0000611,2026-05-23,PROD0123,WH01,52,7,0
INV0000612,2026-05-23,PROD0123,WH02,186,6,0
INV0000613,2026-05-23,PROD0123,WH03,74,2,0
INV0000614,2026-05-23,PROD0123,WH04,150,11,0
INV0000615,2026-05-23,PROD0123,WH05,180,23,0
INV0000616,2026-05-23,PROD0124,WH01,274,1,0
INV0000617,2026-05-23,PROD0124,WH02,198,25,0
INV0000618,2026-05-23,PROD0124,WH03,96,7,0
INV0000619,2026-05-23,PROD0124,WH04,51,6,0
INV0000620,2026-05-23,PROD0124,WH05,424,50,0
INV0000621,2026-05-23,PROD0125,WH01,283,7,0
INV0000622,2026-05-23,PROD0125,WH02,70,10,0
INV0000623,2026-05-23,PROD0125,WH03,198,26,0
INV0000624,2026-05-23,PROD0125,WH04,67,1,0
INV0000625,2026-05-23,PROD0125,WH05,232,32,0
INV0000626,2026-05-23,PROD0126,WH01,194,19,0
INV0000627,2026-05-23,PROD0126,WH02,21,3,0
INV0000628,2026-05-23,PROD0126,WH03,94,5,0
INV0000629,2026-05-23,PROD0126,WH04,264,20,0
INV0000630,2026-05-23,PROD0126,WH05,257,14,0
INV0000631,2026-05-23,PROD0127,WH01,218,25,0
INV0000632,2026-05-23,PROD0127,WH02,102,15,0
INV0000633,2026-05-23,PROD0127,WH03,153,21,0
INV0000634,2026-05-23,PROD0127,WH04,36,5,0
INV0000635,2026-05-23,PROD0127,WH05,133,19,0
INV0000636,2026-05-23,PROD0128,WH01,251,35,0
INV0000637,2026-05-23,PROD0128,WH02,43,2,0
INV0000638,2026-05-23,PROD0128,WH03,212,11,0
INV0000639,2026-05-23,PROD0128,WH04,111,14,0
INV0000640,2026-05-23,PROD0128,WH05,198,14,0
INV0000641,2026-05-24,PROD0001,WH01,68,5,0
INV0000642,2026-05-24,PROD0001,WH02,66,2,0
INV0000643,2026-05-24,PROD0001,WH03,37,4,200
INV0000644,2026-05-24,PROD0001,WH04,124,11,0
INV0000645,2026-05-24,PROD0001,WH05,69,6,0
INV0000646,2026-05-24,PROD0002,WH01,118,4,0
INV0000647,2026-05-24,PROD0002,WH02,170,4,0
INV0000648,2026-05-24,PROD0002,WH03,89,12,0
INV0000649,2026-05-24,PROD0002,WH04,168,3,0
INV0000650,2026-05-24,PROD0002,WH05,325,36,0
INV0000651,2026-05-24,PROD0003,WH01,199,8,0
INV0000652,2026-05-24,PROD0003,WH02,92,10,0
INV0000653,2026-05-24,PROD0003,WH03,188,3,0
INV0000654,2026-05-24,PROD0003,WH04,193,24,0
INV0000655,2026-05-24,PROD0003,WH05,93,8,0
INV0000656,2026-05-24,PROD0004,WH01,203,13,0
INV0000657,2026-05-24,PROD0004,WH02,256,36,0
INV0000658,2026-05-24,PROD0004,WH03,267,34,0
INV0000659,2026-05-24,PROD0004,WH04,139,17,0
INV0000660,2026-05-24,PROD0004,WH05,260,2,0
INV0000661,2026-05-24,PROD0005,WH01,89,8,0
INV0000662,2026-05-24,PROD0005,WH02,197,0,0
INV0000663,2026-05-24,PROD0005,WH03,122,13,0
INV0000664,2026-05-24,PROD0005,WH04,110,8,0
INV0000665,2026-05-24,PROD0005,WH05,322,16,0
INV0000666,2026-05-24,PROD0006,WH01,44,4,0
INV0000667,2026-05-24,PROD0006,WH02,253,0,0
INV0000668,2026-05-24,PROD0006,WH03,231,31,0
INV0000669,2026-05-24,PROD0006,WH04,257,11,0
INV0000670,2026-05-24,PROD0006,WH05,313,19,0
INV0000671,2026-05-24,PROD0007,WH01,227,31,0
INV0000672,2026-05-24,PROD0007,WH02,73,7,0
INV0000673,2026-05-24,PROD0007,WH03,183,1,0
INV0000674,2026-05-24,PROD0007,WH04,38,0,0
INV0000675,2026-05-24,PROD0007,WH05,448,10,0
INV0000676,2026-05-24,PROD0008,WH01,82,2,0
INV0000677,2026-05-24,PROD0008,WH02,210,21,0
INV0000678,2026-05-24,PROD0008,WH03,271,15,0
INV0000679,2026-05-24,PROD0008,WH04,130,11,0
INV0000680,2026-05-24,PROD0008,WH05,218,21,0
INV0000681,2026-05-24,PROD0009,WH01,252,26,0
INV0000682,2026-05-24,PROD0009,WH02,178,5,0
INV0000683,2026-05-24,PROD0009,WH03,223,22,0
INV0000684,2026-05-24,PROD0009,WH04,276,8,0
INV0000685,2026-05-24,PROD0009,WH05,189,19,0
INV0000686,2026-05-24,PROD0010,WH01,148,8,0
INV0000687,2026-05-24,PROD0010,WH02,207,13,0
INV0000688,2026-05-24,PROD0010,WH03,84,10,0
INV0000689,2026-05-24,PROD0010,WH04,115,13,0
INV0000690,2026-05-24,PROD0010,WH05,349,2,0
INV0000691,2026-05-24,PROD0011,WH01,134,18,0
INV0000692,2026-05-24,PROD0011,WH02,151,6,0
INV0000693,2026-05-24,PROD0011,WH03,273,21,0
INV0000694,2026-05-24,PROD0011,WH04,99,7,0
INV0000695,2026-05-24,PROD0011,WH05,432,22,0
INV0000696,2026-05-24,PROD0012,WH01,298,5,0
INV0000697,2026-05-24,PROD0012,WH02,225,22,0
INV0000698,2026-05-24,PROD0012,WH03,96,14,0
INV0000699,2026-05-24,PROD0012,WH04,292,30,0
INV0000700,2026-05-24,PROD0012,WH05,446,2,0
INV0000701,2026-05-24,PROD0013,WH01,256,5,0
INV0000702,2026-05-24,PROD0013,WH02,162,14,0
INV0000703,2026-05-24,PROD0013,WH03,82,0,0
INV0000704,2026-05-24,PROD0013,WH04,237,12,0
INV0000705,2026-05-24,PROD0013,WH05,115,6,0
INV0000706,2026-05-24,PROD0014,WH01,226,21,0
INV0000707,2026-05-24,PROD0014,WH02,169,1,0
INV0000708,2026-05-24,PROD0014,WH03,229,15,0
INV0000709,2026-05-24,PROD0014,WH04,281,18,0
INV0000710,2026-05-24,PROD0014,WH05,296,0,0
INV0000711,2026-05-24,PROD0015,WH01,277,25,0
INV0000712,2026-05-24,PROD0015,WH02,143,10,0
INV0000713,2026-05-24,PROD0015,WH03,24,1,0
INV0000714,2026-05-24,PROD0015,WH04,137,19,0
INV0000715,2026-05-24,PROD0015,WH05,308,0,0
INV0000716,2026-05-24,PROD0016,WH01,235,28,0
INV0000717,2026-05-24,PROD0016,WH02,200,28,0
INV0000718,2026-05-24,PROD0016,WH03,141,13,0
INV0000719,2026-05-24,PROD0016,WH04,142,16,0
INV0000720,2026-05-24,PROD0016,WH05,178,17,0
INV0000721,2026-05-24,PROD0017,WH01,82,9,0
INV0000722,2026-05-24,PROD0017,WH02,219,2,0
INV0000723,2026-05-24,PROD0017,WH03,280,34,0
INV0000724,2026-05-24,PROD0017,WH04,66,7,0
INV0000725,2026-05-24,PROD0017,WH05,29,4,0
INV0000726,2026-05-24,PROD0018,WH01,247,36,0
INV0000727,2026-05-24,PROD0018,WH02,73,4,0
INV0000728,2026-05-24,PROD0018,WH03,22,1,0
INV0000729,2026-05-24,PROD0018,WH04,166,12,0
INV0000730,2026-05-24,PROD0018,WH05,111,13,0
INV0000731,2026-05-24,PROD0019,WH01,270,21,0
INV0000732,2026-05-24,PROD0019,WH02,259,36,0
INV0000733,2026-05-24,PROD0019,WH03,264,26,0
INV0000734,2026-05-24,PROD0019,WH04,35,5,0
INV0000735,2026-05-24,PROD0019,WH05,410,40,0
INV0000736,2026-05-24,PROD0020,WH01,46,5,0
INV0000737,2026-05-24,PROD0020,WH02,136,3,0
INV0000738,2026-05-24,PROD0020,WH03,165,7,0
INV0000739,2026-05-24,PROD0020,WH04,108,3,0
INV0000740,2026-05-24,PROD0020,WH05,431,9,0
INV0000741,2026-05-24,PROD0021,WH01,212,26,0
INV0000742,2026-05-24,PROD0021,WH02,271,23,0
INV0000743,2026-05-24,PROD0021,WH03,41,1,0
INV0000744,2026-05-24,PROD0021,WH04,158,22,0
INV0000745,2026-05-24,PROD0021,WH05,177,8,0
INV0000746,2026-05-24,PROD0022,WH01,87,2,0
INV0000747,2026-05-24,PROD0022,WH02,281,31,0
INV0000748,2026-05-24,PROD0022,WH03,149,12,0
INV0000749,2026-05-24,PROD0022,WH04,234,9,0
INV0000750,2026-05-24,PROD0022,WH05,261,9,0
INV0000751,2026-05-24,PROD0023,WH01,72,4,0
INV0000752,2026-05-24,PROD0023,WH02,224,2,0
INV0000753,2026-05-24,PROD0023,WH03,77,4,0
INV0000754,2026-05-24,PROD0023,WH04,156,19,0
INV0000755,2026-05-24,PROD0023,WH05,226,33,0
INV0000756,2026-05-24,PROD0024,WH01,229,19,0
INV0000757,2026-05-24,PROD0024,WH02,188,24,0
INV0000758,2026-05-24,PROD0024,WH03,155,11,0
INV0000759,2026-05-24,PROD0024,WH04,245,12,0
INV0000760,2026-05-24,PROD0024,WH05,392,28,0
INV0000761,2026-05-24,PROD0025,WH01,160,4,0
INV0000762,2026-05-24,PROD0025,WH02,205,9,0
INV0000763,2026-05-24,PROD0025,WH03,120,9,0
INV0000764,2026-05-24,PROD0025,WH04,50,5,0
INV0000765,2026-05-24,PROD0025,WH05,96,5,0
INV0000766,2026-05-24,PROD0026,WH01,162,20,0
INV0000767,2026-05-24,PROD0026,WH02,146,10,0
INV0000768,2026-05-24,PROD0026,WH03,134,3,0
INV0000769,2026-05-24,PROD0026,WH04,221,28,0
INV0000770,2026-05-24,PROD0026,WH05,79,6,0
INV0000771,2026-05-24,PROD0027,WH01,78,0,0
INV0000772,2026-05-24,PROD0027,WH02,141,4,0
INV0000773,2026-05-24,PROD0027,WH03,33,0,0
INV0000774,2026-05-24,PROD0027,WH04,81,3,0
INV0000775,2026-05-24,PROD0027,WH05,103,7,0
INV0000776,2026-05-24,PROD0028,WH01,78,8,0
INV0000777,2026-05-24,PROD0028,WH02,78,5,0
INV0000778,2026-05-24,PROD0028,WH03,292,27,0
INV0000779,2026-05-24,PROD0028,WH04,238,12,0
INV0000780,2026-05-24,PROD0028,WH05,431,10,0
INV0000781,2026-05-24,PROD0029,WH01,93,10,0
INV0000782,2026-05-24,PROD0029,WH02,115,6,0
INV0000783,2026-05-24,PROD0029,WH03,254,25,0
INV0000784,2026-05-24,PROD0029,WH04,186,8,0
INV0000785,2026-05-24,PROD0029,WH05,114,15,0
INV0000786,2026-05-24,PROD0030,WH01,82,4,0
INV0000787,2026-05-24,PROD0030,WH02,162,4,0
INV0000788,2026-05-24,PROD0030,WH03,295,35,0
INV0000789,2026-05-24,PROD0030,WH04,132,16,0
INV0000790,2026-05-24,PROD0030,WH05,376,43,0
INV0000791,2026-05-24,PROD0031,WH01,277,19,0
INV0000792,2026-05-24,PROD0031,WH02,247,33,0
INV0000793,2026-05-24,PROD0031,WH03,125,0,0
INV0000794,2026-05-24,PROD0031,WH04,183,13,0
INV0000795,2026-05-24,PROD0031,WH05,322,0,0
INV0000796,2026-05-24,PROD0032,WH01,196,12,0
INV0000797,2026-05-24,PROD0032,WH02,292,27,0
INV0000798,2026-05-24,PROD0032,WH03,292,20,0
INV0000799,2026-05-24,PROD0032,WH04,182,26,0
INV0000800,2026-05-24,PROD0032,WH05,251,37,0
INV0000801,2026-05-24,PROD0033,WH01,147,4,0
INV0000802,2026-05-24,PROD0033,WH02,251,24,0
INV0000803,2026-05-24,PROD0033,WH03,89,12,0
INV0000804,2026-05-24,PROD0033,WH04,209,18,0
INV0000805,2026-05-24,PROD0033,WH05,91,3,0
INV0000806,2026-05-24,PROD0034,WH01,287,33,0
INV0000807,2026-05-24,PROD0034,WH02,90,6,0
INV0000808,2026-05-24,PROD0034,WH03,74,6,0
INV0000809,2026-05-24,PROD0034,WH04,52,5,0
INV0000810,2026-05-24,PROD0034,WH05,105,6,0
INV0000811,2026-05-24,PROD0035,WH01,156,3,0
INV0000812,2026-05-24,PROD0035,WH02,162,7,0
INV0000813,2026-05-24,PROD0035,WH03,39,3,0
INV0000814,2026-05-24,PROD0035,WH04,103,15,0
INV0000815,2026-05-24,PROD0035,WH05,277,10,0
INV0000816,2026-05-24,PROD0036,WH01,97,8,0
INV0000817,2026-05-24,PROD0036,WH02,53,3,0
INV0000818,2026-05-24,PROD0036,WH03,84,8,0
INV0000819,2026-05-24,PROD0036,WH04,150,16,0
INV0000820,2026-05-24,PROD0036,WH05,349,3,0
INV0000821,2026-05-24,PROD0037,WH01,81,6,0
INV0000822,2026-05-24,PROD0037,WH02,164,10,0
INV0000823,2026-05-24,PROD0037,WH03,108,1,0
INV0000824,2026-05-24,PROD0037,WH04,174,14,0
INV0000825,2026-05-24,PROD0037,WH05,89,7,0
INV0000826,2026-05-24,PROD0038,WH01,56,2,0
INV0000827,2026-05-24,PROD0038,WH02,49,4,0
INV0000828,2026-05-24,PROD0038,WH03,72,6,0
INV0000829,2026-05-24,PROD0038,WH04,213,3,0
INV0000830,2026-05-24,PROD0038,WH05,255,31,0
INV0000831,2026-05-24,PROD0039,WH01,112,2,0
INV0000832,2026-05-24,PROD0039,WH02,141,2,0
INV0000833,2026-05-24,PROD0039,WH03,212,21,0
INV0000834,2026-05-24,PROD0039,WH04,181,23,0
INV0000835,2026-05-24,PROD0039,WH05,319,11,0
INV0000836,2026-05-24,PROD0040,WH01,183,2,0
INV0000837,2026-05-24,PROD0040,WH02,227,23,0
INV0000838,2026-05-24,PROD0040,WH03,236,34,0
INV0000839,2026-05-24,PROD0040,WH04,284,26,0
INV0000840,2026-05-24,PROD0040,WH05,169,21,0
INV0000841,2026-05-24,PROD0041,WH01,38,5,0
INV0000842,2026-05-24,PROD0041,WH02,275,26,0
INV0000843,2026-05-24,PROD0041,WH03,111,3,0
INV0000844,2026-05-24,PROD0041,WH04,62,2,0
INV0000845,2026-05-24,PROD0041,WH05,394,35,0
INV0000846,2026-05-24,PROD0042,WH01,261,37,0
INV0000847,2026-05-24,PROD0042,WH02,33,3,0
INV0000848,2026-05-24,PROD0042,WH03,103,14,0
INV0000849,2026-05-24,PROD0042,WH04,82,3,0
INV0000850,2026-05-24,PROD0042,WH05,394,42,0
INV0000851,2026-05-24,PROD0043,WH01,196,13,0
INV0000852,2026-05-24,PROD0043,WH02,227,32,0
INV0000853,2026-05-24,PROD0043,WH03,35,1,0
INV0000854,2026-05-24,PROD0043,WH04,268,8,0
INV0000855,2026-05-24,PROD0043,WH05,431,4,0
INV0000856,2026-05-24,PROD0044,WH01,274,16,0
INV0000857,2026-05-24,PROD0044,WH02,132,19,0
INV0000858,2026-05-24,PROD0044,WH03,259,28,0
INV0000859,2026-05-24,PROD0044,WH04,43,1,0
INV0000860,2026-05-24,PROD0044,WH05,37,0,0
INV0000861,2026-05-24,PROD0045,WH01,48,2,0
INV0000862,2026-05-24,PROD0045,WH02,124,1,0
INV0000863,2026-05-24,PROD0045,WH03,28,4,0
INV0000864,2026-05-24,PROD0045,WH04,161,18,0
INV0000865,2026-05-24,PROD0045,WH05,261,11,0
INV0000866,2026-05-24,PROD0046,WH01,41,6,0
INV0000867,2026-05-24,PROD0046,WH02,226,2,0
INV0000868,2026-05-24,PROD0046,WH03,57,2,0
INV0000869,2026-05-24,PROD0046,WH04,242,23,0
INV0000870,2026-05-24,PROD0046,WH05,212,9,0
INV0000871,2026-05-24,PROD0047,WH01,88,0,0
INV0000872,2026-05-24,PROD0047,WH02,259,8,0
INV0000873,2026-05-24,PROD0047,WH03,96,6,0
INV0000874,2026-05-24,PROD0047,WH04,271,33,0
INV0000875,2026-05-24,PROD0047,WH05,270,25,0
INV0000876,2026-05-24,PROD0048,WH01,101,11,0
INV0000877,2026-05-24,PROD0048,WH02,200,29,0
INV0000878,2026-05-24,PROD0048,WH03,169,2,0
INV0000879,2026-05-24,PROD0048,WH04,265,23,0
INV0000880,2026-05-24,PROD0048,WH05,286,6,0
INV0000881,2026-05-24,PROD0049,WH01,272,37,0
INV0000882,2026-05-24,PROD0049,WH02,233,7,0
INV0000883,2026-05-24,PROD0049,WH03,131,8,0
INV0000884,2026-05-24,PROD0049,WH04,254,16,0
INV0000885,2026-05-24,PROD0049,WH05,94,7,0
INV0000886,2026-05-24,PROD0050,WH01,141,2,0
INV0000887,2026-05-24,PROD0050,WH02,111,5,0
INV0000888,2026-05-24,PROD0050,WH03,49,5,0
INV0000889,2026-05-24,PROD0050,WH04,76,11,0
INV0000890,2026-05-24,PROD0050,WH05,319,28,0
INV0000891,2026-05-24,PROD0051,WH01,281,28,0
INV0000892,2026-05-24,PROD0051,WH02,259,10,0
INV0000893,2026-05-24,PROD0051,WH03,124,8,0
INV0000894,2026-05-24,PROD0051,WH04,104,15,0
INV0000895,2026-05-24,PROD0051,WH05,369,48,0
INV0000896,2026-05-24,PROD0052,WH01,97,13,0
INV0000897,2026-05-24,PROD0052,WH02,113,13,0
INV0000898,2026-05-24,PROD0052,WH03,154,4,0
INV0000899,2026-05-24,PROD0052,WH04,133,1,0
INV0000900,2026-05-24,PROD0052,WH05,178,22,0
INV0000901,2026-05-24,PROD0053,WH01,115,10,0
INV0000902,2026-05-24,PROD0053,WH02,140,13,0
INV0000903,2026-05-24,PROD0053,WH03,297,5,0
INV0000904,2026-05-24,PROD0053,WH04,44,4,0
INV0000905,2026-05-24,PROD0053,WH05,274,22,0
INV0000906,2026-05-24,PROD0054,WH01,150,12,0
INV0000907,2026-05-24,PROD0054,WH02,236,4,0
INV0000908,2026-05-24,PROD0054,WH03,150,1,0
INV0000909,2026-05-24,PROD0054,WH04,24,3,0
INV0000910,2026-05-24,PROD0054,WH05,395,46,0
INV0000911,2026-05-24,PROD0055,WH01,114,14,0
INV0000912,2026-05-24,PROD0055,WH02,251,16,0
INV0000913,2026-05-24,PROD0055,WH03,256,26,0
INV0000914,2026-05-24,PROD0055,WH04,254,3,0
INV0000915,2026-05-24,PROD0055,WH05,199,6,0
INV0000916,2026-05-24,PROD0056,WH01,16,0,500
INV0000917,2026-05-24,PROD0056,WH02,264,2,0
INV0000918,2026-05-24,PROD0056,WH03,171,12,0
INV0000919,2026-05-24,PROD0056,WH04,53,2,0
INV0000920,2026-05-24,PROD0056,WH05,85,12,0
INV0000921,2026-05-24,PROD0057,WH01,135,3,0
INV0000922,2026-05-24,PROD0057,WH02,213,28,0
INV0000923,2026-05-24,PROD0057,WH03,298,20,0
INV0000924,2026-05-24,PROD0057,WH04,152,21,0
INV0000925,2026-05-24,PROD0057,WH05,121,10,0
INV0000926,2026-05-24,PROD0058,WH01,289,32,0
INV0000927,2026-05-24,PROD0058,WH02,290,42,0
INV0000928,2026-05-24,PROD0058,WH03,163,1,0
INV0000929,2026-05-24,PROD0058,WH04,94,7,0
INV0000930,2026-05-24,PROD0058,WH05,183,5,0
INV0000931,2026-05-24,PROD0059,WH01,230,26,0
INV0000932,2026-05-24,PROD0059,WH02,186,27,0
INV0000933,2026-05-24,PROD0059,WH03,168,14,0
INV0000934,2026-05-24,PROD0059,WH04,251,34,0
INV0000935,2026-05-24,PROD0059,WH05,220,17,0
INV0000936,2026-05-24,PROD0060,WH01,96,12,0
INV0000937,2026-05-24,PROD0060,WH02,208,6,0
INV0000938,2026-05-24,PROD0060,WH03,294,3,0
INV0000939,2026-05-24,PROD0060,WH04,34,2,0
INV0000940,2026-05-24,PROD0060,WH05,141,15,0
INV0000941,2026-05-24,PROD0061,WH01,259,39,0
INV0000942,2026-05-24,PROD0061,WH02,141,19,0
INV0000943,2026-05-24,PROD0061,WH03,45,0,0
INV0000944,2026-05-24,PROD0061,WH04,62,6,0
INV0000945,2026-05-24,PROD0061,WH05,392,39,0
INV0000946,2026-05-24,PROD0062,WH01,136,14,0
INV0000947,2026-05-24,PROD0062,WH02,148,7,0
INV0000948,2026-05-24,PROD0062,WH03,81,2,0
INV0000949,2026-05-24,PROD0062,WH04,254,21,0
INV0000950,2026-05-24,PROD0062,WH05,272,33,0
INV0000951,2026-05-24,PROD0063,WH01,37,1,100
INV0000952,2026-05-24,PROD0063,WH02,138,3,0
INV0000953,2026-05-24,PROD0063,WH03,46,5,0
INV0000954,2026-05-24,PROD0063,WH04,186,20,0
INV0000955,2026-05-24,PROD0063,WH05,307,45,0
INV0000956,2026-05-24,PROD0064,WH01,156,6,0
INV0000957,2026-05-24,PROD0064,WH02,214,3,0
INV0000958,2026-05-24,PROD0064,WH03,34,4,200
INV0000959,2026-05-24,PROD0064,WH04,78,2,0
INV0000960,2026-05-24,PROD0064,WH05,247,17,0
